time,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),dew_point_2m (°C),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),surface_pressure (hPa),precipitation (mm),rain (mm),et0_fao_evapotranspiration (mm),timestamp_weather,timestamp_utc,timestamp_hour,timestamp_load,delhi_load,brpl_load,bypl_load,ndpl_load,ndmc_load,mes_load,data_source,timestamp,hour,day_of_week,month,is_weekend,is_summer,is_monsoon,is_winter,is_morning_peak,is_evening_peak,is_peak_hour,shortwave_radiation,wet_bulb_temperature_2m,direct_radiation,diffuse_radiation,cloud_cover_total,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_direction_10m,wind_direction_100m
2022-07-27T11:00,28.8,32.9,77,24.4,100,15.3,28.4,980.4,0.1,0.1,0.27,2022-07-27 11:00:00,2022-07-27 11:00:00+00:00,2022-07-27 11:00:00+00:00,2022-07-27 11:00:00+00:00,5302.6,1484.73,1166.57,954.47,636.31,424.21,simulation_realistic,2022-07-27 11:00:00,11,2,7,False,False,True,False,False,False,False,417.0,26.441532,187.0,230.0,100.0,26.0,4.0,100.0,128.8845,128.65984
2022-07-27T12:00,29.8,34.1,75,24.8,100,15.3,31.0,980.7,0.0,0.0,0.37,2022-07-27 12:00:00,2022-07-27 12:00:00+00:00,2022-07-27 12:00:00+00:00,2022-07-27 12:00:00+00:00,6568.74,1839.25,1445.12,1182.37,788.25,525.5,simulation_realistic,2022-07-27 12:00:00,12,2,7,False,False,True,False,False,False,False,194.0,25.867851,47.0,147.0,100.0,3.0,12.0,100.0,137.29063,138.57643
2022-07-27T13:00,30.6,35.0,70,24.6,100,14.2,31.0,980.2,0.1,0.1,0.4,2022-07-27 13:00:00,2022-07-27 13:00:00+00:00,2022-07-27 13:00:00+00:00,2022-07-27 13:00:00+00:00,5859.02,1640.53,1288.98,1054.62,703.08,468.72,simulation_realistic,2022-07-27 13:00:00,13,2,7,False,False,True,False,False,False,False,86.0,26.000576,8.0,78.0,100.0,8.0,20.0,100.0,92.4895,93.46816
2022-07-27T14:00,30.0,34.4,72,24.5,90,14.0,28.1,979.2,0.2,0.2,0.29,2022-07-27 14:00:00,2022-07-27 14:00:00+00:00,2022-07-27 14:00:00+00:00,2022-07-27 14:00:00+00:00,5346.47,1497.01,1176.22,962.36,641.58,427.72,simulation_realistic,2022-07-27 14:00:00,14,2,7,False,False,True,False,False,False,False,12.0,25.710747,0.0,12.0,100.0,0.0,30.0,100.0,112.1664,112.4428
2022-07-27T15:00,31.3,35.8,67,24.4,44,16.9,32.0,978.4,0.2,0.2,0.52,2022-07-27 15:00:00,2022-07-27 15:00:00+00:00,2022-07-27 15:00:00+00:00,2022-07-27 15:00:00+00:00,5628.27,1575.91,1238.22,1013.09,675.39,450.26,simulation_realistic,2022-07-27 15:00:00,15,2,7,False,False,True,False,False,False,False,0.0,25.380062,0.0,0.0,100.0,4.0,14.0,100.0,114.90474,117.51192
2022-07-27T16:00,31.6,36.3,67,24.7,35,15.8,32.4,977.5,0.1,0.1,0.51,2022-07-27 16:00:00,2022-07-27 16:00:00+00:00,2022-07-27 16:00:00+00:00,2022-07-27 16:00:00+00:00,4519.22,1265.38,994.23,813.46,542.31,361.54,simulation_realistic,2022-07-27 16:00:00,16,2,7,False,False,True,False,False,False,False,0.0,25.176525,0.0,0.0,100.0,3.0,6.0,100.0,125.537766,125.311295
2022-07-27T17:00,32.1,36.7,64,24.4,93,13.8,30.6,976.8,0.0,0.0,0.48,2022-07-27 17:00:00,2022-07-27 17:00:00+00:00,2022-07-27 17:00:00+00:00,2022-07-27 17:00:00+00:00,4534.5,1269.66,997.59,816.21,544.14,362.76,simulation_realistic,2022-07-27 17:00:00,17,2,7,False,False,True,False,False,False,False,0.0,25.112337,0.0,0.0,100.0,0.0,20.0,100.0,126.86999,130.29207
2022-07-27T18:00,31.5,35.8,66,24.5,100,14.3,27.4,976.3,0.1,0.1,0.35,2022-07-27 18:00:00,2022-07-27 18:00:00+00:00,2022-07-27 18:00:00+00:00,2022-07-27 18:00:00+00:00,3826.03,1071.29,841.73,688.69,459.12,306.08,simulation_realistic,2022-07-27 18:00:00,18,2,7,False,False,True,False,False,True,True,0.0,25.036762,0.0,0.0,98.0,10.0,46.0,97.0,151.38963,151.76265
2022-07-27T19:00,28.9,34.6,79,24.8,100,6.4,26.6,976.6,0.0,0.0,0.16,2022-07-27 19:00:00,2022-07-27 19:00:00+00:00,2022-07-27 19:00:00+00:00,2022-07-27 19:00:00+00:00,3736.69,1046.27,822.07,672.6,448.4,298.94,simulation_realistic,2022-07-27 19:00:00,19,2,7,False,False,True,False,False,True,True,0.0,24.788177,0.0,0.0,100.0,4.0,8.0,99.0,145.78424,150.9455
2022-07-27T20:00,29.0,34.5,79,25.0,100,8.3,14.0,977.3,0.0,0.0,0.09,2022-07-27 20:00:00,2022-07-27 20:00:00+00:00,2022-07-27 20:00:00+00:00,2022-07-27 20:00:00+00:00,2582.73,723.17,568.2,464.89,309.93,206.62,simulation_realistic,2022-07-27 20:00:00,20,2,7,False,False,True,False,False,True,True,0.0,24.71505,0.0,0.0,100.0,11.0,22.0,100.0,144.16226,149.03632
2022-07-27T21:00,28.2,33.3,82,24.9,100,10.5,16.6,978.0,0.0,0.0,0.05,2022-07-27 21:00:00,2022-07-27 21:00:00+00:00,2022-07-27 21:00:00+00:00,2022-07-27 21:00:00+00:00,2476.83,693.51,544.9,445.83,297.22,198.15,simulation_realistic,2022-07-27 21:00:00,21,2,7,False,False,True,False,False,True,True,0.0,24.74101,0.0,0.0,100.0,9.0,10.0,100.0,150.5242,156.29735
2022-07-27T22:00,27.5,32.4,85,24.7,100,11.1,19.1,978.4,0.0,0.0,0.02,2022-07-27 22:00:00,2022-07-27 22:00:00+00:00,2022-07-27 22:00:00+00:00,2022-07-27 22:00:00+00:00,1822.76,510.37,401.01,328.1,218.73,145.82,simulation_realistic,2022-07-27 22:00:00,22,2,7,False,False,True,False,False,False,False,0.0,24.747623,0.0,0.0,100.0,19.0,0.0,100.0,139.39879,147.26479
2022-07-27T23:00,27.0,31.6,87,24.6,100,12.4,19.1,979.2,0.0,0.0,0.02,2022-07-27 23:00:00,2022-07-27 23:00:00+00:00,2022-07-27 23:00:00+00:00,2022-07-27 23:00:00+00:00,2020.31,565.69,444.47,363.66,242.44,161.62,simulation_realistic,2022-07-27 23:00:00,23,2,7,False,False,True,False,False,False,False,0.0,24.713596,0.0,0.0,96.0,15.0,2.0,95.0,153.43501,161.0295
2022-07-28T00:00,26.7,31.3,88,24.6,100,12.6,21.6,980.1,0.0,0.0,0.01,2022-07-28 00:00:00,2022-07-28 00:00:00+00:00,2022-07-28 00:00:00+00:00,2022-07-28 00:00:00+00:00,1781.81,498.91,392.0,320.72,213.82,142.54,simulation_realistic,2022-07-28 00:00:00,0,3,7,False,False,True,False,False,False,False,0.0,24.493816,0.0,0.0,98.0,6.0,28.0,98.0,151.38963,150.70874
2022-07-28T01:00,26.4,30.9,90,24.6,98,13.5,24.1,980.4,0.0,0.0,0.01,2022-07-28 01:00:00,2022-07-28 01:00:00+00:00,2022-07-28 01:00:00+00:00,2022-07-28 01:00:00+00:00,1695.37,474.7,372.98,305.17,203.44,135.63,simulation_realistic,2022-07-28 01:00:00,1,3,7,False,False,True,False,False,False,False,20.0,24.863235,1.0,19.0,76.0,14.0,4.0,72.0,192.09474,185.44025
2022-07-28T02:00,26.0,30.8,91,24.4,100,10.9,21.6,979.9,0.0,0.0,0.0,2022-07-28 02:00:00,2022-07-28 02:00:00+00:00,2022-07-28 02:00:00+00:00,2022-07-28 02:00:00+00:00,2095.0,586.6,460.9,377.1,251.4,167.6,simulation_realistic,2022-07-28 02:00:00,2,3,7,False,False,True,False,False,False,False,123.0,25.025925,32.0,91.0,100.0,100.0,13.0,42.0,206.56499,209.7448
2022-07-28T03:00,25.7,30.9,92,24.4,100,8.0,17.6,979.4,0.0,0.0,0.0,2022-07-28 03:00:00,2022-07-28 03:00:00+00:00,2022-07-28 03:00:00+00:00,2022-07-28 03:00:00+00:00,2326.83,651.51,511.9,418.83,279.22,186.15,simulation_realistic,2022-07-28 03:00:00,3,3,7,False,False,True,False,False,False,False,207.0,25.19233,37.0,170.0,100.0,100.0,20.0,45.0,149.03632,146.3099
2022-07-28T04:00,25.7,30.6,93,24.4,100,9.5,16.2,979.0,0.0,0.0,0.0,2022-07-28 04:00:00,2022-07-28 04:00:00+00:00,2022-07-28 04:00:00+00:00,2022-07-28 04:00:00+00:00,3245.35,908.7,713.98,584.16,389.44,259.63,simulation_realistic,2022-07-28 04:00:00,4,3,7,False,False,True,False,False,False,False,390.0,25.827518,168.0,222.0,84.0,46.0,3.0,71.0,149.03632,143.97253
2022-07-28T05:00,25.4,30.8,95,24.5,100,6.6,15.1,978.7,0.0,0.0,0.0,2022-07-28 05:00:00,2022-07-28 05:00:00+00:00,2022-07-28 05:00:00+00:00,2022-07-28 05:00:00+00:00,2966.16,830.53,652.56,533.91,355.94,237.29,simulation_realistic,2022-07-28 05:00:00,5,3,7,False,False,True,False,False,False,False,573.0,26.209972,275.0,298.0,100.0,100.0,6.0,74.0,172.87508,174.2895
2022-07-28T06:00,25.2,30.6,96,24.5,96,7.2,13.0,978.5,0.0,0.0,0.0,2022-07-28 06:00:00,2022-07-28 06:00:00+00:00,2022-07-28 06:00:00+00:00,2022-07-28 06:00:00+00:00,3569.83,999.55,785.36,642.57,428.38,285.59,simulation_realistic,2022-07-28 06:00:00,6,3,7,False,False,True,False,False,False,False,439.0,26.22463,102.0,337.0,100.0,100.0,3.0,63.0,161.56496,164.05453
2022-07-28T07:00,25.3,30.2,94,24.2,98,9.0,12.2,978.9,0.0,0.0,0.0,2022-07-28 07:00:00,2022-07-28 07:00:00+00:00,2022-07-28 07:00:00+00:00,2022-07-28 07:00:00+00:00,4419.7,1237.52,972.33,795.55,530.36,353.58,simulation_realistic,2022-07-28 07:00:00,7,3,7,False,False,True,False,False,False,False,343.0,26.119179,41.0,302.0,100.0,100.0,5.0,12.0,120.96369,122.471176
2022-07-28T08:00,26.0,31.7,91,24.5,76,5.2,14.8,980.0,0.0,0.0,0.02,2022-07-28 08:00:00,2022-07-28 08:00:00+00:00,2022-07-28 08:00:00+00:00,2022-07-28 08:00:00+00:00,4988.14,1396.68,1097.39,897.87,598.58,399.05,simulation_realistic,2022-07-28 08:00:00,8,3,7,False,False,True,False,True,False,True,446.0,26.337431,129.0,317.0,100.0,100.0,5.0,15.0,123.6901,124.992096
2022-07-28T09:00,26.7,32.4,88,24.5,100,4.8,12.2,980.8,0.0,0.0,0.09,2022-07-28 09:00:00,2022-07-28 09:00:00+00:00,2022-07-28 09:00:00+00:00,2022-07-28 09:00:00+00:00,5343.08,1496.06,1175.48,961.75,641.17,427.45,simulation_realistic,2022-07-28 09:00:00,9,3,7,False,False,True,False,True,False,True,555.0,26.58144,244.0,311.0,100.0,100.0,2.0,31.0,97.12492,102.5288
2022-07-28T10:00,27.2,33.3,85,24.5,100,2.1,12.2,981.0,0.2,0.2,0.15,2022-07-28 10:00:00,2022-07-28 10:00:00+00:00,2022-07-28 10:00:00+00:00,2022-07-28 10:00:00+00:00,5685.96,1592.07,1250.91,1023.47,682.32,454.88,simulation_realistic,2022-07-28 10:00:00,10,3,7,False,False,True,False,True,False,True,518.0,26.60493,250.0,268.0,53.0,13.0,13.0,38.0,104.03627,107.10281
2022-07-28T11:00,28.1,34.2,84,25.1,84,4.2,15.1,981.5,0.2,0.2,0.28,2022-07-28 11:00:00,2022-07-28 11:00:00+00:00,2022-07-28 11:00:00+00:00,2022-07-28 11:00:00+00:00,6366.95,1782.75,1400.73,1146.05,764.03,509.36,simulation_realistic,2022-07-28 11:00:00,11,3,7,False,False,True,False,False,False,False,409.0,26.471523,221.0,188.0,99.0,43.0,23.0,97.0,147.99466,145.84026
2022-07-28T12:00,29.5,36.0,77,25.1,100,2.9,15.1,981.6,0.1,0.1,0.43,2022-07-28 12:00:00,2022-07-28 12:00:00+00:00,2022-07-28 12:00:00+00:00,2022-07-28 12:00:00+00:00,6006.43,1681.8,1321.41,1081.16,720.77,480.51,simulation_realistic,2022-07-28 12:00:00,12,3,7,False,False,True,False,False,False,False,272.0,25.062729,120.0,152.0,100.0,96.0,100.0,100.0,262.8751,261.52893
2022-07-28T13:00,30.1,36.4,73,24.8,100,2.3,14.0,981.1,0.1,0.1,0.34,2022-07-28 13:00:00,2022-07-28 13:00:00+00:00,2022-07-28 13:00:00+00:00,2022-07-28 13:00:00+00:00,6353.74,1779.05,1397.82,1143.67,762.45,508.3,simulation_realistic,2022-07-28 13:00:00,13,3,7,False,False,True,False,False,False,False,8.0,25.54622,0.0,8.0,100.0,2.0,11.0,100.0,275.19434,270.0
2022-07-28T14:00,30.2,36.1,72,24.6,100,4.2,12.6,980.0,0.0,0.0,0.28,2022-07-28 14:00:00,2022-07-28 14:00:00+00:00,2022-07-28 14:00:00+00:00,2022-07-28 14:00:00+00:00,5109.92,1430.78,1124.18,919.79,613.19,408.79,simulation_realistic,2022-07-28 14:00:00,14,3,7,False,False,True,False,False,False,False,2.0,25.472172,0.0,2.0,100.0,2.0,1.0,100.0,360.0,288.43503
2022-07-28T15:00,30.6,36.6,71,24.8,100,3.9,14.0,979.2,0.1,0.1,0.35,2022-07-28 15:00:00,2022-07-28 15:00:00+00:00,2022-07-28 15:00:00+00:00,2022-07-28 15:00:00+00:00,5832.77,1633.17,1283.21,1049.9,699.93,466.62,simulation_realistic,2022-07-28 15:00:00,15,3,7,False,False,True,False,False,False,False,0.0,25.608227,0.0,0.0,100.0,0.0,8.0,100.0,270.0,264.2895
2022-07-28T16:00,31.2,37.5,69,24.9,100,2.9,14.0,978.2,0.1,0.1,0.43,2022-07-28 16:00:00,2022-07-28 16:00:00+00:00,2022-07-28 16:00:00+00:00,2022-07-28 16:00:00+00:00,4773.21,1336.5,1050.11,859.18,572.79,381.86,simulation_realistic,2022-07-28 16:00:00,16,3,7,False,False,True,False,False,False,False,0.0,25.69837,0.0,0.0,100.0,2.0,21.0,100.0,236.3099,241.69934
2022-07-28T17:00,31.5,37.5,67,24.8,53,4.5,14.8,977.0,0.0,0.0,0.41,2022-07-28 17:00:00,2022-07-28 17:00:00+00:00,2022-07-28 17:00:00+00:00,2022-07-28 17:00:00+00:00,4360.91,1221.05,959.4,784.96,523.31,348.87,simulation_realistic,2022-07-28 17:00:00,17,3,7,False,False,True,False,False,False,False,0.0,25.48996,0.0,0.0,100.0,5.0,19.0,100.0,246.80138,251.56496
2022-07-28T18:00,30.6,35.8,72,25.0,99,10.2,19.4,976.8,0.3,0.3,0.32,2022-07-28 18:00:00,2022-07-28 18:00:00+00:00,2022-07-28 18:00:00+00:00,2022-07-28 18:00:00+00:00,4257.02,1191.97,936.54,766.26,510.84,340.56,simulation_realistic,2022-07-28 18:00:00,18,3,7,False,False,True,False,False,True,True,0.0,25.516745,0.0,0.0,100.0,8.0,13.0,100.0,216.86998,230.19447
2022-07-28T19:00,26.7,31.4,88,24.5,100,11.6,25.2,978.6,2.4,2.4,0.18,2022-07-28 19:00:00,2022-07-28 19:00:00+00:00,2022-07-28 19:00:00+00:00,2022-07-28 19:00:00+00:00,3680.29,1030.48,809.66,662.45,441.64,294.42,simulation_realistic,2022-07-28 19:00:00,19,3,7,False,False,True,False,False,True,True,0.0,25.537624,0.0,0.0,100.0,11.0,12.0,100.0,218.65984,231.009
2022-07-28T20:00,27.1,33.3,88,25.0,100,4.0,18.7,979.2,1.9,1.9,0.03,2022-07-28 20:00:00,2022-07-28 20:00:00+00:00,2022-07-28 20:00:00+00:00,2022-07-28 20:00:00+00:00,2723.37,762.54,599.14,490.21,326.8,217.87,simulation_realistic,2022-07-28 20:00:00,20,3,7,False,False,True,False,False,True,True,0.0,25.082275,0.0,0.0,100.0,48.0,67.0,99.0,240.94548,248.6293
2022-07-28T21:00,27.1,33.7,88,24.9,100,0.7,7.6,979.2,1.8,1.8,0.02,2022-07-28 21:00:00,2022-07-28 21:00:00+00:00,2022-07-28 21:00:00+00:00,2022-07-28 21:00:00+00:00,2388.43,668.76,525.45,429.92,286.61,191.07,simulation_realistic,2022-07-28 21:00:00,21,3,7,False,False,True,False,False,True,True,0.0,24.82902,0.0,0.0,100.0,37.0,57.0,100.0,44.999897,284.03625
2022-07-28T22:00,27.1,33.6,89,25.1,100,2.2,3.2,979.9,0.8,0.8,0.0,2022-07-28 22:00:00,2022-07-28 22:00:00+00:00,2022-07-28 22:00:00+00:00,2022-07-28 22:00:00+00:00,2313.91,647.9,509.06,416.5,277.67,185.11,simulation_realistic,2022-07-28 22:00:00,22,3,7,False,False,True,False,False,False,False,0.0,24.820637,0.0,0.0,100.0,53.0,70.0,100.0,235.0079,242.24155
2022-07-28T23:00,26.8,33.4,92,25.3,100,2.6,4.3,980.7,0.7,0.7,0.0,2022-07-28 23:00:00,2022-07-28 23:00:00+00:00,2022-07-28 23:00:00+00:00,2022-07-28 23:00:00+00:00,1662.18,465.41,365.68,299.19,199.46,132.97,simulation_realistic,2022-07-28 23:00:00,23,3,7,False,False,True,False,False,False,False,0.0,24.7706,0.0,0.0,100.0,54.0,99.0,100.0,296.56497,294.22772
2022-07-29T00:00,26.4,32.9,93,25.2,100,2.7,5.4,981.2,0.0,0.0,0.0,2022-07-29 00:00:00,2022-07-29 00:00:00+00:00,2022-07-29 00:00:00+00:00,2022-07-29 00:00:00+00:00,1816.75,508.69,399.69,327.02,218.01,145.34,simulation_realistic,2022-07-29 00:00:00,0,4,7,False,False,True,False,False,False,False,0.0,24.293833,0.0,0.0,100.0,48.0,45.0,99.0,224.9999,232.52374
2022-07-29T01:00,26.4,32.7,93,25.2,100,3.6,6.8,980.8,0.0,0.0,0.0,2022-07-29 01:00:00,2022-07-29 01:00:00+00:00,2022-07-29 01:00:00+00:00,2022-07-29 01:00:00+00:00,1717.4,480.87,377.83,309.13,206.09,137.39,simulation_realistic,2022-07-29 01:00:00,1,4,7,False,False,True,False,False,False,False,12.0,24.440104,0.0,12.0,99.0,37.0,18.0,98.0,240.94548,245.22488
2022-07-29T02:00,26.1,32.4,95,25.3,100,4.6,7.9,980.2,0.0,0.0,0.0,2022-07-29 02:00:00,2022-07-29 02:00:00+00:00,2022-07-29 02:00:00+00:00,2022-07-29 02:00:00+00:00,2447.56,685.32,538.46,440.56,293.71,195.8,simulation_realistic,2022-07-29 02:00:00,2,4,7,False,False,True,False,False,False,False,103.0,24.788216,11.0,92.0,100.0,0.0,5.0,100.0,242.35411,244.23071
2022-07-29T03:00,25.8,31.9,94,24.8,100,3.7,9.0,979.7,1.1,1.1,0.0,2022-07-29 03:00:00,2022-07-29 03:00:00+00:00,2022-07-29 03:00:00+00:00,2022-07-29 03:00:00+00:00,2656.0,743.68,584.32,478.08,318.72,212.48,simulation_realistic,2022-07-29 03:00:00,3,4,7,False,False,True,False,False,False,False,260.0,25.186857,78.0,182.0,100.0,19.0,7.0,100.0,267.95465,268.4089
2022-07-29T04:00,25.7,32.1,93,24.5,100,0.5,7.2,979.3,1.8,1.8,0.0,2022-07-29 04:00:00,2022-07-29 04:00:00+00:00,2022-07-29 04:00:00+00:00,2022-07-29 04:00:00+00:00,2772.15,776.2,609.87,498.99,332.66,221.77,simulation_realistic,2022-07-29 04:00:00,4,4,7,False,False,True,False,False,False,False,440.0,25.71463,184.0,256.0,92.0,16.0,1.0,90.0,273.814,274.5139
2022-07-29T05:00,25.5,31.3,94,24.6,100,4.4,7.6,979.2,0.6,0.6,0.0,2022-07-29 05:00:00,2022-07-29 05:00:00+00:00,2022-07-29 05:00:00+00:00,2022-07-29 05:00:00+00:00,3648.48,1021.58,802.67,656.73,437.82,291.88,simulation_realistic,2022-07-29 05:00:00,5,4,7,False,False,True,False,False,False,False,591.0,26.089764,318.0,273.0,100.0,100.0,5.0,46.0,279.78235,279.46225
2022-07-29T06:00,25.5,31.2,94,24.5,100,4.8,9.7,979.2,0.2,0.2,0.0,2022-07-29 06:00:00,2022-07-29 06:00:00+00:00,2022-07-29 06:00:00+00:00,2022-07-29 06:00:00+00:00,4390.82,1229.43,965.98,790.35,526.9,351.27,simulation_realistic,2022-07-29 06:00:00,6,4,7,False,False,True,False,False,False,False,257.0,25.856737,33.0,224.0,100.0,100.0,40.0,81.0,259.69522,261.57312
2022-07-29T07:00,25.1,29.9,94,24.0,100,8.7,9.7,979.4,0.1,0.1,0.0,2022-07-29 07:00:00,2022-07-29 07:00:00+00:00,2022-07-29 07:00:00+00:00,2022-07-29 07:00:00+00:00,4883.6,1367.41,1074.39,879.05,586.03,390.69,simulation_realistic,2022-07-29 07:00:00,7,4,7,False,False,True,False,False,False,False,440.0,25.68218,85.0,355.0,93.0,22.0,59.0,79.0,258.31067,258.6901
2022-07-29T08:00,25.5,30.6,92,24.1,99,7.4,14.4,979.6,0.1,0.1,0.02,2022-07-29 08:00:00,2022-07-29 08:00:00+00:00,2022-07-29 08:00:00+00:00,2022-07-29 08:00:00+00:00,4877.97,1365.83,1073.15,878.04,585.36,390.24,simulation_realistic,2022-07-29 08:00:00,8,4,7,False,False,True,False,True,False,True,445.0,25.826353,172.0,273.0,100.0,1.0,17.0,100.0,275.44025,272.20255
2022-07-29T09:00,26.2,31.2,90,24.3,100,8.5,16.6,979.9,0.0,0.0,0.08,2022-07-29 09:00:00,2022-07-29 09:00:00+00:00,2022-07-29 09:00:00+00:00,2022-07-29 09:00:00+00:00,5492.14,1537.8,1208.27,988.58,659.06,439.37,simulation_realistic,2022-07-29 09:00:00,9,4,7,False,False,True,False,True,False,True,525.0,26.176254,195.0,330.0,99.0,9.0,13.0,99.0,280.1246,281.3099
2022-07-29T10:00,27.4,32.3,84,24.4,100,10.1,19.1,980.5,0.0,0.0,0.19,2022-07-29 10:00:00,2022-07-29 10:00:00+00:00,2022-07-29 10:00:00+00:00,2022-07-29 10:00:00+00:00,5848.14,1637.48,1286.59,1052.67,701.78,467.85,simulation_realistic,2022-07-29 10:00:00,10,4,7,False,False,True,False,True,False,True,403.0,25.633745,91.0,312.0,88.0,50.0,10.0,73.0,271.68463,271.33218
2022-07-29T11:00,28.8,33.7,78,24.6,92,10.8,23.8,980.8,0.1,0.1,0.32,2022-07-29 11:00:00,2022-07-29 11:00:00+00:00,2022-07-29 11:00:00+00:00,2022-07-29 11:00:00+00:00,5577.71,1561.76,1227.1,1003.99,669.32,446.22,simulation_realistic,2022-07-29 11:00:00,11,4,7,False,False,True,False,False,False,False,315.0,25.924381,126.0,189.0,100.0,60.0,20.0,100.0,297.55273,297.3498
2022-07-29T12:00,30.1,35.3,72,24.6,100,10.6,23.4,980.8,0.1,0.1,0.44,2022-07-29 12:00:00,2022-07-29 12:00:00+00:00,2022-07-29 12:00:00+00:00,2022-07-29 12:00:00+00:00,6407.02,1793.97,1409.54,1153.26,768.84,512.56,simulation_realistic,2022-07-29 12:00:00,12,4,7,False,False,True,False,False,False,False,186.0,25.697218,33.0,153.0,100.0,10.0,38.0,100.0,302.47116,305.53775
2022-07-29T13:00,29.7,34.9,74,24.5,100,8.0,23.0,979.9,0.1,0.1,0.22,2022-07-29 13:00:00,2022-07-29 13:00:00+00:00,2022-07-29 13:00:00+00:00,2022-07-29 13:00:00+00:00,5488.37,1536.74,1207.44,987.91,658.6,439.07,simulation_realistic,2022-07-29 13:00:00,13,4,7,False,False,True,False,False,False,False,66.0,25.798283,2.0,64.0,100.0,12.0,2.0,100.0,281.3099,283.39252
2022-07-29T14:00,29.4,34.2,74,24.3,93,10.7,22.0,979.3,1.5,1.5,0.34,2022-07-29 14:00:00,2022-07-29 14:00:00+00:00,2022-07-29 14:00:00+00:00,2022-07-29 14:00:00+00:00,5342.83,1495.99,1175.42,961.71,641.14,427.43,simulation_realistic,2022-07-29 14:00:00,14,4,7,False,False,True,False,False,False,False,13.0,25.735909,0.0,13.0,100.0,2.0,11.0,100.0,293.1986,287.1028
2022-07-29T15:00,29.0,34.4,78,24.7,100,7.6,23.8,978.4,2.6,2.6,0.34,2022-07-29 15:00:00,2022-07-29 15:00:00+00:00,2022-07-29 15:00:00+00:00,2022-07-29 15:00:00+00:00,4986.04,1396.09,1096.93,897.49,598.32,398.88,simulation_realistic,2022-07-29 15:00:00,15,4,7,False,False,True,False,False,False,False,0.0,25.671627,0.0,0.0,100.0,11.0,5.0,100.0,90.0,278.13
2022-07-29T16:00,30.1,35.2,73,24.8,99,10.2,21.2,977.7,0.0,0.0,0.4,2022-07-29 16:00:00,2022-07-29 16:00:00+00:00,2022-07-29 16:00:00+00:00,2022-07-29 16:00:00+00:00,4369.18,1223.37,961.22,786.45,524.3,349.53,simulation_realistic,2022-07-29 16:00:00,16,4,7,False,False,True,False,False,False,False,0.0,25.77805,0.0,0.0,100.0,18.0,6.0,100.0,113.962494,112.61991
2022-07-29T17:00,29.4,33.8,74,24.3,88,12.2,25.9,976.8,0.7,0.7,0.32,2022-07-29 17:00:00,2022-07-29 17:00:00+00:00,2022-07-29 17:00:00+00:00,2022-07-29 17:00:00+00:00,4514.27,1263.99,993.14,812.57,541.71,361.14,simulation_realistic,2022-07-29 17:00:00,17,4,7,False,False,True,False,False,False,False,0.0,25.85558,0.0,0.0,100.0,10.0,41.0,100.0,160.0168,159.77505
2022-07-29T18:00,29.7,34.8,74,24.6,100,9.3,23.4,976.5,0.0,0.0,0.26,2022-07-29 18:00:00,2022-07-29 18:00:00+00:00,2022-07-29 18:00:00+00:00,2022-07-29 18:00:00+00:00,3936.75,1102.29,866.08,708.61,472.41,314.94,simulation_realistic,2022-07-29 18:00:00,18,4,7,False,False,True,False,False,True,True,0.0,25.731163,0.0,0.0,100.0,14.0,36.0,100.0,144.46223,192.99461
2022-07-29T19:00,27.6,33.7,86,25.1,100,4.7,18.4,977.2,0.0,0.0,0.14,2022-07-29 19:00:00,2022-07-29 19:00:00+00:00,2022-07-29 19:00:00+00:00,2022-07-29 19:00:00+00:00,3211.63,899.26,706.56,578.09,385.4,256.93,simulation_realistic,2022-07-29 19:00:00,19,4,7,False,False,True,False,False,True,True,0.0,25.522287,0.0,0.0,100.0,3.0,45.0,100.0,116.56499,175.23645
2022-07-29T20:00,27.8,33.8,85,25.1,100,5.5,11.5,977.0,0.1,0.1,0.06,2022-07-29 20:00:00,2022-07-29 20:00:00+00:00,2022-07-29 20:00:00+00:00,2022-07-29 20:00:00+00:00,2839.6,795.09,624.71,511.13,340.75,227.17,simulation_realistic,2022-07-29 20:00:00,20,4,7,False,False,True,False,False,True,True,0.0,25.64111,0.0,0.0,100.0,11.0,32.0,100.0,146.3099,194.93147
2022-07-29T21:00,27.7,34.1,86,25.1,100,2.7,8.3,977.8,0.0,0.0,0.02,2022-07-29 21:00:00,2022-07-29 21:00:00+00:00,2022-07-29 21:00:00+00:00,2022-07-29 21:00:00+00:00,2391.78,669.7,526.19,430.52,287.01,191.34,simulation_realistic,2022-07-29 21:00:00,21,4,7,False,False,True,False,False,True,True,0.0,24.836393,0.0,0.0,100.0,52.0,40.0,100.0,44.999897,33.6901
2022-07-29T22:00,27.5,34.2,87,25.1,100,0.4,3.2,978.4,0.0,0.0,0.0,2022-07-29 22:00:00,2022-07-29 22:00:00+00:00,2022-07-29 22:00:00+00:00,2022-07-29 22:00:00+00:00,2232.13,625.0,491.07,401.78,267.86,178.57,simulation_realistic,2022-07-29 22:00:00,22,4,7,False,False,True,False,False,False,False,0.0,24.98114,0.0,0.0,100.0,11.0,39.0,100.0,135.0001,161.56496
